symbol_root,contract_symbol,continuous_symbol,ts_open_utc,ts_close_utc,open,high,low,close,volume,trade_count,vwap,source_name,is_rth,session_id,is_rollover_period,is_holiday_session,is_valid_bar
NQ,NQH6,NQ.c.0,2026-01-05T16:11:00Z,2026-01-05T16:12:00Z,17132.85,17134.1,17132.1,17133.35,959,239,17133.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:12:00Z,2026-01-05T16:13:00Z,17133.35,17134.6,17132.6,17133.85,984,246,17133.6,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:13:00Z,2026-01-05T16:14:00Z,17133.85,17135.1,17133.1,17134.35,1009,252,17134.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:14:00Z,2026-01-05T16:15:00Z,17134.35,17135.6,17133.6,17134.85,709,177,17134.6,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:15:00Z,2026-01-05T16:16:00Z,17134.85,17136.1,17134.1,17135.35,734,183,17135.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:16:00Z,2026-01-05T16:17:00Z,17135.35,17136.6,17134.6,17135.85,759,189,17135.6,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:17:00Z,2026-01-05T16:18:00Z,17135.85,17137.1,17135.1,17136.35,784,196,17136.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:18:00Z,2026-01-05T16:19:00Z,17136.35,17137.6,17135.6,17136.85,809,202,17136.6,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:19:00Z,2026-01-05T16:20:00Z,17136.85,17138.1,17136.1,17137.35,834,208,17137.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:20:00Z,2026-01-05T16:21:00Z,17137.35,17138.6,17136.6,17137.85,859,214,17137.6,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:21:00Z,2026-01-05T16:22:00Z,17137.85,17139.1,17137.1,17138.35,884,221,17138.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:22:00Z,2026-01-05T16:23:00Z,17138.35,17139.6,17137.6,17138.85,909,227,17138.6,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:23:00Z,2026-01-05T16:24:00Z,17138.85,17140.1,17138.1,17139.35,934,233,17139.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:24:00Z,2026-01-05T16:25:00Z,17139.35,17140.6,17138.6,17139.85,959,239,17139.6,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:25:00Z,2026-01-05T16:26:00Z,17139.85,17141.1,17139.1,17140.35,984,246,17140.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:26:00Z,2026-01-05T16:27:00Z,17140.35,17141.6,17139.6,17140.85,1009,252,17140.6,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:27:00Z,2026-01-05T16:28:00Z,17140.85,17142.1,17140.1,17141.35,709,177,17141.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:28:00Z,2026-01-05T16:29:00Z,17141.35,17142.3,17140.6,17141.55,725,181,17141.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:29:00Z,2026-01-05T16:30:00Z,17141.55,17142.5,17140.8,17141.75,750,187,17141.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:30:00Z,2026-01-05T16:31:00Z,17141.75,17142.7,17141.0,17141.95,775,193,17141.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:31:00Z,2026-01-05T16:32:00Z,17141.95,17142.9,17141.2,17142.15,800,200,17142.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:32:00Z,2026-01-05T16:33:00Z,17142.15,17143.1,17141.4,17142.35,825,206,17142.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:33:00Z,2026-01-05T16:34:00Z,17142.35,17143.3,17141.6,17142.55,850,212,17142.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:34:00Z,2026-01-05T16:35:00Z,17142.55,17143.5,17141.8,17142.75,875,218,17142.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:35:00Z,2026-01-05T16:36:00Z,17142.75,17143.7,17142.0,17142.95,900,225,17142.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:36:00Z,2026-01-05T16:37:00Z,17142.95,17143.9,17142.2,17143.15,925,231,17143.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:37:00Z,2026-01-05T16:38:00Z,17143.15,17144.1,17142.4,17143.35,950,237,17143.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:38:00Z,2026-01-05T16:39:00Z,17143.35,17144.3,17142.6,17143.55,975,243,17143.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:39:00Z,2026-01-05T16:40:00Z,17143.55,17144.5,17142.8,17143.75,1000,250,17143.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:40:00Z,2026-01-05T16:41:00Z,17143.75,17144.7,17143.0,17143.95,700,175,17143.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:41:00Z,2026-01-05T16:42:00Z,17143.95,17144.9,17143.2,17144.15,725,181,17144.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:42:00Z,2026-01-05T16:43:00Z,17144.15,17145.1,17143.4,17144.35,750,187,17144.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:43:00Z,2026-01-05T16:44:00Z,17144.35,17145.3,17143.6,17144.55,775,193,17144.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:44:00Z,2026-01-05T16:45:00Z,17144.55,17145.5,17143.8,17144.75,800,200,17144.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:45:00Z,2026-01-05T16:46:00Z,17144.75,17145.7,17144.0,17144.95,825,206,17144.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:46:00Z,2026-01-05T16:47:00Z,17144.95,17145.9,17144.2,17145.15,850,212,17145.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:47:00Z,2026-01-05T16:48:00Z,17145.15,17146.1,17144.4,17145.35,875,218,17145.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:48:00Z,2026-01-05T16:49:00Z,17145.35,17146.3,17144.6,17145.55,900,225,17145.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:49:00Z,2026-01-05T16:50:00Z,17145.55,17146.5,17144.8,17145.75,925,231,17145.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:50:00Z,2026-01-05T16:51:00Z,17145.75,17146.7,17145.0,17145.95,950,237,17145.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:51:00Z,2026-01-05T16:52:00Z,17145.95,17146.9,17145.2,17146.15,975,243,17146.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:52:00Z,2026-01-05T16:53:00Z,17146.15,17147.1,17145.4,17146.35,1000,250,17146.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:53:00Z,2026-01-05T16:54:00Z,17146.35,17147.3,17145.6,17146.55,700,175,17146.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:54:00Z,2026-01-05T16:55:00Z,17146.55,17147.5,17145.8,17146.75,725,181,17146.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:55:00Z,2026-01-05T16:56:00Z,17146.75,17147.7,17146.0,17146.95,750,187,17146.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:56:00Z,2026-01-05T16:57:00Z,17146.95,17147.9,17146.2,17147.15,775,193,17147.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:57:00Z,2026-01-05T16:58:00Z,17147.15,17148.1,17146.4,17147.35,800,200,17147.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:58:00Z,2026-01-05T16:59:00Z,17147.35,17148.3,17146.6,17147.55,825,206,17147.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:59:00Z,2026-01-05T17:00:00Z,17147.55,17148.5,17146.8,17147.75,850,212,17147.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:00:00Z,2026-01-05T17:01:00Z,17147.75,17148.7,17147.0,17147.95,875,218,17147.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:01:00Z,2026-01-05T17:02:00Z,17147.95,17148.9,17147.2,17148.15,900,225,17148.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:02:00Z,2026-01-05T17:03:00Z,17148.15,17149.1,17147.4,17148.35,925,231,17148.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:03:00Z,2026-01-05T17:04:00Z,17148.35,17149.3,17147.6,17148.55,950,237,17148.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:04:00Z,2026-01-05T17:05:00Z,17148.55,17149.5,17147.8,17148.75,975,243,17148.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:05:00Z,2026-01-05T17:06:00Z,17148.75,17149.7,17148.0,17148.95,1000,250,17148.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:06:00Z,2026-01-05T17:07:00Z,17148.95,17149.9,17148.2,17149.15,700,175,17149.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:07:00Z,2026-01-05T17:08:00Z,17149.15,17150.1,17148.4,17149.35,725,181,17149.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:08:00Z,2026-01-05T17:09:00Z,17149.35,17150.3,17148.6,17149.55,750,187,17149.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:09:00Z,2026-01-05T17:10:00Z,17149.55,17150.5,17148.8,17149.75,775,193,17149.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:10:00Z,2026-01-05T17:11:00Z,17149.75,17150.7,17149.0,17149.95,800,200,17149.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:11:00Z,2026-01-05T17:12:00Z,17149.95,17150.9,17149.2,17150.15,825,206,17150.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:12:00Z,2026-01-05T17:13:00Z,17150.15,17151.1,17149.4,17150.35,850,212,17150.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:13:00Z,2026-01-05T17:14:00Z,17150.35,17151.3,17149.6,17150.55,875,218,17150.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:14:00Z,2026-01-05T17:15:00Z,17150.55,17151.5,17149.8,17150.75,900,225,17150.65,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:15:00Z,2026-01-05T17:16:00Z,17150.75,17151.7,17150.0,17150.95,925,231,17150.85,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:16:00Z,2026-01-05T17:17:00Z,17150.95,17151.9,17150.2,17151.15,950,237,17151.05,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:17:00Z,2026-01-05T17:18:00Z,17151.15,17152.1,17150.4,17151.35,975,243,17151.25,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:18:00Z,2026-01-05T17:19:00Z,17151.35,17152.3,17150.6,17151.55,1000,250,17151.45,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T17:19:00Z,2026-01-05T17:20:00Z,17151.55,17152.5,17150.8,17151.75,700,175,17151.65,fixture_csv,true,2026-01-05-RTH,false,false,true
